pair_index	drugbank_pair_group	drug_a_drugbank_id	drug_b_drugbank_id	drug_a_split	drug_b_split	split	unseen_drug_count
24794	DB00257|DB00281	DB00257	DB00281	training	training	training	0
24795	DB00257|DB00836	DB00257	DB00836	training	training	training	0
24796	DB00186|DB00257	DB00257	DB00186	training	training	training	0
24797	DB00227|DB00257	DB00257	DB00227	training	training	training	0
24798	DB00257|DB14513	DB00257	DB14513	training	training	training	0
24799	DB00257|DB09104	DB00257	DB09104	training	training	training	0
24800	DB00257|DB01377	DB00257	DB01377	training	test	test	1
24801	DB00257|DB00737	DB00257	DB00737	training	test	test	1
24802	DB00257|DB01065	DB00257	DB01065	training	training	training	0
24803	DB00257|DB00454	DB00257	DB00454	training	test	test	1
24804	DB00257|DB00331	DB00257	DB00331	training	training	training	0
24805	DB00257|DB00333	DB00257	DB00333	training	test	test	1
24806	DB00257|DB00423	DB00257	DB00423	training	test	test	1
24807	DB00257|DB00563	DB00257	DB00563	training	training	training	0
24808	DB00257|DB00422	DB00257	DB00422	training	validation	validation	1
24809	DB00257|DB00959	DB00257	DB00959	training	training	training	0
24810	DB00257|DB01233	DB00257	DB01233	training	training	training	0
24811	DB00257|DB00524	DB00257	DB00524	training	training	training	0
24812	DB00257|DB00264	DB00257	DB00264	training	training	training	0
24813	DB00257|DB00916	DB00257	DB00916	training	training	training	0
24814	DB00257|DB01110	DB00257	DB01110	training	training	training	0
24815	DB00257|DB00683	DB00257	DB00683	training	training	training	0
24816	DB00257|DB01017	DB00257	DB01017	training	validation	validation	1
24817	DB00257|DB00350	DB00257	DB00350	training	training	training	0
24818	DB00257|DB00295	DB00257	DB00295	training	training	training	0
24819	DB00257|DB00332	DB00257	DB00332	training	test	test	1
24820	DB00257|DB01183	DB00257	DB01183	training	validation	validation	1
24821	DB00257|DB00788	DB00257	DB00788	training	training	training	0
24822	DB00257|DB00627	DB00257	DB00627	training	training	training	0
24823	DB00257|DB01115	DB00257	DB01115	training	training	training	0
24824	DB00257|DB00540	DB00257	DB00540	training	training	training	0
24825	DB00257|DB00646	DB00257	DB00646	training	training	training	0
24826	DB00104|DB00257	DB00257	DB00104	training	training	training	0
24827	DB00257|DB01165	DB00257	DB01165	training	training	training	0
24828	DB00257|DB00338	DB00257	DB00338	training	training	training	0
24829	DB00257|DB00816	DB00257	DB00816	training	training	training	0
24830	DB00257|DB00497	DB00257	DB00497	training	validation	validation	1
24831	DB00257|DB09140	DB00257	DB09140	training	training	training	0
24832	DB00257|DB00417	DB00257	DB00417	training	training	training	0
24833	DB00257|DB00738	DB00257	DB00738	training	training	training	0
24834	DB00257|DB01438	DB00257	DB01438	training	training	training	0
24835	DB00252|DB00257	DB00257	DB00252	training	training	training	0
24836	DB00257|DB01085	DB00257	DB01085	training	validation	validation	1
24837	DB00257|DB00554	DB00257	DB00554	training	training	training	0
24838	DB00257|DB14500	DB00257	DB14500	training	validation	validation	1
24839	DB00257|DB00761	DB00257	DB00761	training	training	training	0
24840	DB00257|DB00860	DB00257	DB00860	training	training	training	0
24841	DB00257|DB00635	DB00257	DB00635	training	training	training	0
24842	DB00257|DB00794	DB00257	DB00794	training	training	training	0
24843	DB00257|DB01039	DB00257	DB01039	training	training	training	0
24844	DB00257|DB00433	DB00257	DB00433	training	test	test	1
24845	DB00257|DB01069	DB00257	DB01069	training	training	training	0
24846	DB00257|DB00647	DB00257	DB00647	training	training	training	0
24847	DB00257|DB00571	DB00257	DB00571	training	validation	validation	1
24848	DB00257|DB00852	DB00257	DB00852	training	training	training	0
24849	DB00257|DB11097	DB00257	DB11097	training	training	training	0
24850	DB00257|DB00468	DB00257	DB00468	training	training	training	0
24851	DB00257|DB00863	DB00257	DB00863	training	test	test	1
24852	DB00257|DB00811	DB00257	DB00811	training	validation	validation	1
24853	DB00257|DB09512	DB00257	DB09512	training	training	training	0
24854	DB00257|DB09153	DB00257	DB09153	training	training	training	0
24855	DB00257|DB09072	DB00257	DB09072	training	training	training	0
24856	DB00257|DB00421	DB00257	DB00421	training	validation	validation	1
24857	DB00257|DB00889	DB00257	DB00889	training	training	training	0
24858	DB00257|DB01097	DB00257	DB01097	training	training	training	0
24859	DB00257|DB01167	DB00257	DB01167	training	training	training	0
24860	DB00257|DB00555	DB00257	DB00555	training	training	training	0
24861	DB00257|DB00455	DB00257	DB00455	training	training	training	0
24862	DB00257|DB12554	DB00257	DB12554	training	training	training	0
24863	DB00257|DB00745	DB00257	DB00745	training	training	training	0
24864	DB00257|DB00461	DB00257	DB00461	training	training	training	0
24865	DB00257|DB09220	DB00257	DB09220	training	training	training	0
24866	DB00257|DB00526	DB00257	DB00526	training	training	training	0
24867	DB00257|DB00776	DB00257	DB00776	training	training	training	0
24868	DB00257|DB01062	DB00257	DB01062	training	training	training	0
24869	DB00257|DB06285	DB00257	DB06285	training	test	test	1
24870	DB00257|DB00715	DB00257	DB00715	training	validation	validation	1
24871	DB00257|DB00758	DB00257	DB00758	training	training	training	0
24872	DB00257|DB01132	DB00257	DB01132	training	training	training	0
24873	DB00257|DB00881	DB00257	DB00881	training	test	test	1
24874	DB00178|DB00257	DB00257	DB00178	training	validation	validation	1
24875	DB00257|DB00877	DB00257	DB00877	training	training	training	0
24876	DB00257|DB00734	DB00257	DB00734	training	training	training	0
24877	DB00257|DB00465	DB00257	DB00465	training	training	training	0
24878	DB00257|DB00938	DB00257	DB00938	training	training	training	0
24879	DB00257|DB11365	DB00257	DB11365	training	training	training	0
24880	DB00257|DB01104	DB00257	DB01104	training	training	training	0
24881	DB00257|DB00641	DB00257	DB00641	training	test	test	1
24882	DB00257|DB01390	DB00257	DB01390	training	training	training	0
24883	DB00257|DB00669	DB00257	DB00669	training	validation	validation	1
24884	DB00257|DB01606	DB00257	DB01606	training	validation	validation	1
24885	DB00257|DB00853	DB00257	DB00853	training	training	training	0
24886	DB00257|DB01162	DB00257	DB01162	training	training	training	0
24887	DB00257|DB00857	DB00257	DB00857	training	test	test	1
24888	DB00257|DB01083	DB00257	DB01083	training	training	training	0
24889	DB00257|DB00273	DB00257	DB00273	training	test	test	1
24890	DB00214|DB00257	DB00257	DB00214	training	test	test	1
24891	DB00257|DB00285	DB00257	DB00285	training	training	training	0
24892	DB00257|DB00425	DB00257	DB00425	training	training	training	0
24893	DB00257|DB01198	DB00257	DB01198	training	training	training	0
24894	DB00257|DB00958	DB00257	DB00958	training	training	training	0
24895	DB00213|DB00257	DB00257	DB00213	training	training	training	0
24896	DB00257|DB13867	DB00257	DB13867	training	test	test	1
24897	DB00225|DB00257	DB00257	DB00225	training	training	training	0
24898	DB00257|DB00814	DB00257	DB00814	training	test	test	1
24899	DB00257|DB00929	DB00257	DB00929	training	training	training	0
24900	DB00257|DB01156	DB00257	DB01156	training	validation	validation	1
24901	DB00176|DB00257	DB00257	DB00176	training	training	training	0
24902	DB00257|DB00410	DB00257	DB00410	training	training	training	0
24903	DB00175|DB00257	DB00257	DB00175	training	training	training	0
24904	DB00257|DB00654	DB00257	DB00654	training	training	training	0
24905	DB00257|DB00631	DB00257	DB00631	training	training	training	0
24906	DB00257|DB11093	DB00257	DB11093	training	training	training	0
24907	DB00257|DB00590	DB00257	DB00590	training	test	test	1
24908	DB00257|DB00492	DB00257	DB00492	training	training	training	0
24909	DB00257|DB01224	DB00257	DB01224	training	training	training	0
24910	DB00257|DB01306	DB00257	DB01306	training	training	training	0
24911	DB00257|DB00762	DB00257	DB00762	training	training	training	0
24912	DB00257|DB00678	DB00257	DB00678	training	training	training	0
24913	DB00244|DB00257	DB00257	DB00244	training	training	training	0
24914	DB00257|DB00790	DB00257	DB00790	training	validation	validation	1
24915	DB00257|DB01229	DB00257	DB01229	training	training	training	0
24916	DB00257|DB06149	DB00257	DB06149	training	validation	validation	1
24917	DB00257|DB00697	DB00257	DB00697	training	training	training	0
24918	DB00257|DB00660	DB00257	DB00660	training	training	training	0
24919	DB00257|DB01117	DB00257	DB01117	training	training	training	0
24920	DB00257|DB01276	DB00257	DB01276	training	training	training	0
24921	DB00257|DB00334	DB00257	DB00334	training	test	test	1
24922	DB00257|DB01225	DB00257	DB01225	training	training	training	0
24923	DB00257|DB06779	DB00257	DB06779	training	training	training	0
24924	DB00257|DB00688	DB00257	DB00688	training	test	test	1
24925	DB00257|DB00709	DB00257	DB00709	training	validation	validation	1
24926	DB00257|DB01409	DB00257	DB01409	training	training	training	0
24927	DB00177|DB00257	DB00257	DB00177	training	training	training	0
24928	DB00257|DB00481	DB00257	DB00481	training	training	training	0
24929	DB00257|DB00268	DB00257	DB00268	training	training	training	0
24930	DB00257|DB00476	DB00257	DB00476	training	training	training	0
24931	DB00257|DB01006	DB00257	DB01006	training	test	test	1
24932	DB00257|DB00577	DB00257	DB00577	training	training	training	0
24933	DB00257|DB00962	DB00257	DB00962	training	training	training	0
24934	DB00257|DB00706	DB00257	DB00706	training	test	test	1
24935	DB00257|DB11089	DB00257	DB11089	training	test	test	1
24936	DB00257|DB01137	DB00257	DB01137	training	training	training	0
24937	DB00257|DB01029	DB00257	DB01029	training	training	training	0
24938	DB00257|DB00412	DB00257	DB00412	training	training	training	0
24939	DB00257|DB01217	DB00257	DB01217	training	training	training	0
24940	DB00257|DB00503	DB00257	DB00503	training	training	training	0
24941	DB00257|DB00950	DB00257	DB00950	training	training	training	0
24942	DB00257|DB00953	DB00257	DB00953	training	training	training	0
24943	DB00257|DB00471	DB00257	DB00471	training	training	training	0
24944	DB00257|DB01238	DB00257	DB01238	training	training	training	0
24945	DB00047|DB00257	DB00257	DB00047	training	test	test	1
24946	DB00257|DB00967	DB00257	DB00967	training	training	training	0
24947	DB00257|DB01610	DB00257	DB01610	training	training	training	0
24948	DB00257|DB00879	DB00257	DB00879	training	test	test	1
24949	DB00257|DB00580	DB00257	DB00580	training	training	training	0
24950	DB00257|DB00736	DB00257	DB00736	training	training	training	0
24951	DB00257|DB00905	DB00257	DB00905	training	validation	validation	1
24952	DB00012|DB00257	DB00257	DB00012	training	test	test	1
24953	DB00257|DB00300	DB00257	DB00300	training	test	test	1
24954	DB00257|DB01098	DB00257	DB01098	training	training	training	0
24955	DB00043|DB00257	DB00257	DB00043	training	test	test	1
24956	DB00002|DB00257	DB00257	DB00002	training	training	training	0
24957	DB00257|DB00275	DB00257	DB00275	training	training	training	0
24958	DB00257|DB01175	DB00257	DB01175	training	test	test	1
24959	DB00257|DB01591	DB00257	DB01591	training	training	training	0
24960	DB00051|DB00257	DB00257	DB00051	training	training	training	0
24961	DB00257|DB00530	DB00257	DB00530	training	training	training	0
24962	DB00019|DB00257	DB00257	DB00019	training	training	training	0
24963	DB00257|DB00973	DB00257	DB00973	training	training	training	0
24964	DB00257|DB00480	DB00257	DB00480	training	training	training	0
24965	DB00257|DB01072	DB00257	DB01072	training	test	test	1
24966	DB00257|DB06282	DB00257	DB06282	training	training	training	0
24967	DB00257|DB01268	DB00257	DB01268	training	training	training	0
24968	DB00257|DB00673	DB00257	DB00673	training	test	test	1
24969	DB00188|DB00257	DB00257	DB00188	training	training	training	0
24970	DB00257|DB00820	DB00257	DB00820	training	training	training	0
24971	DB00257|DB01012	DB00257	DB01012	training	training	training	0
24972	DB00257|DB01264	DB00257	DB01264	training	test	test	1
24973	DB00257|DB00402	DB00257	DB00402	training	training	training	0
24974	DB00257|DB01273	DB00257	DB01273	training	training	training	0
24975	DB00257|DB01261	DB00257	DB01261	training	test	test	1
24976	DB00257|DB06817	DB00257	DB06817	training	training	training	0
24977	DB00257|DB00413	DB00257	DB00413	training	training	training	0
24978	DB00787|DB01147	DB01147	DB00787	test	test	test	2
24979	DB00327|DB01147	DB01147	DB00327	test	training	test	1
24980	DB00695|DB01147	DB01147	DB00695	test	test	test	2
24981	DB01147|DB01233	DB01147	DB01233	test	training	test	1
24982	DB00916|DB01147	DB01147	DB00916	test	training	test	1
24983	DB00788|DB01147	DB01147	DB00788	test	training	test	1
24984	DB01147|DB01165	DB01147	DB01165	test	training	test	1
24985	DB00338|DB01147	DB01147	DB00338	test	training	test	1
24986	DB00860|DB01147	DB01147	DB00860	test	training	test	1
24987	DB00818|DB01147	DB01147	DB00818	test	training	test	1
24988	DB00863|DB01147	DB01147	DB00863	test	test	test	2
24989	DB01045|DB01147	DB01147	DB01045	test	training	test	1
24990	DB00213|DB01147	DB01147	DB00213	test	training	test	1
24991	DB01147|DB01225	DB01147	DB01225	test	training	test	1
24992	DB01137|DB01147	DB01147	DB01137	test	training	test	1
24993	DB00363|DB00787	DB00363	DB00787	training	test	test	1
24994	DB00363|DB01001	DB00363	DB01001	training	test	test	1
24995	DB00363|DB00898	DB00363	DB00898	training	training	training	0
24996	DB00363|DB00437	DB00363	DB00437	training	training	training	0
24997	DB00363|DB00404	DB00363	DB00404	training	test	test	1
24998	DB00363|DB00915	DB00363	DB00915	training	test	test	1
24999	DB00363|DB01118	DB00363	DB01118	training	training	training	0
25000	DB00321|DB00363	DB00363	DB00321	training	training	training	0
25001	DB00182|DB00363	DB00363	DB00182	training	training	training	0
25002	DB00363|DB00907	DB00363	DB00907	training	test	test	1
25003	DB00363|DB01176	DB00363	DB01176	training	test	test	1
25004	DB00091|DB00363	DB00363	DB00091	training	validation	validation	1
25005	DB00363|DB00987	DB00363	DB00987	training	training	training	0
25006	DB00035|DB00363	DB00363	DB00035	training	training	training	0
25007	DB00363|DB01234	DB00363	DB01234	training	validation	validation	1
25008	DB00363|DB01576	DB00363	DB01576	training	training	training	0
25009	DB00363|DB00514	DB00363	DB00514	training	training	training	0
25010	DB00363|DB01452	DB00363	DB01452	training	training	training	0
25011	DB00363|DB00829	DB00363	DB00829	training	training	training	0
25012	DB00363|DB00586	DB00363	DB00586	training	training	training	0
25013	DB00363|DB00390	DB00363	DB00390	training	training	training	0
25014	DB00320|DB00363	DB00363	DB00320	training	training	training	0
25015	DB00327|DB00363	DB00363	DB00327	training	training	training	0
25016	DB00343|DB00363	DB00363	DB00343	training	training	training	0
25017	DB00363|DB01075	DB00363	DB01075	training	training	training	0
25018	DB00363|DB00975	DB00363	DB00975	training	training	training	0
25019	DB00363|DB00822	DB00363	DB00822	training	training	training	0
25020	DB00363|DB01184	DB00363	DB01184	training	training	training	0
25021	DB00363|DB01142	DB00363	DB01142	training	training	training	0
25022	DB00363|DB00997	DB00363	DB00997	training	training	training	0
25023	DB00363|DB00584	DB00363	DB00584	training	training	training	0
25024	DB00363|DB00445	DB00363	DB00445	training	training	training	0
25025	DB00153|DB00363	DB00363	DB00153	training	training	training	0
25026	DB00199|DB00363	DB00363	DB00199	training	validation	validation	1
25027	DB00363|DB01215	DB00363	DB01215	training	training	training	0
25028	DB00363|DB00783	DB00363	DB00783	training	validation	validation	1
25029	DB00286|DB00363	DB00363	DB00286	training	training	training	0
25030	DB00363|DB00977	DB00363	DB00977	training	training	training	0
25031	DB00363|DB00773	DB00363	DB00773	training	training	training	0
25032	DB00363|DB00927	DB00363	DB00927	training	training	training	0
25033	DB00363|DB11133	DB00363	DB11133	training	validation	validation	1
25034	DB00363|DB01023	DB00363	DB01023	training	validation	validation	1
