pair_index	drugbank_pair_group	drug_a_drugbank_id	drug_b_drugbank_id	split
20160	DB00458|DB00477	DB00477	DB00458	validation
20161	DB00477|DB00951	DB00477	DB00951	test
20162	DB00477|DB09401	DB00477	DB09401	training
20163	DB00477|DB00883	DB00477	DB00883	training
20164	DB00477|DB01221	DB00477	DB01221	training
20165	DB00477|DB01009	DB00477	DB01009	training
20166	DB00477|DB00581	DB00477	DB00581	training
20167	DB00477|DB00650	DB00477	DB00650	training
20168	DB00477|DB01235	DB00477	DB01235	validation
20169	DB00281|DB00477	DB00477	DB00281	training
20170	DB00477|DB00836	DB00477	DB00836	training
20171	DB00186|DB00477	DB00477	DB00186	test
20172	DB00227|DB00477	DB00477	DB00227	training
20173	DB00408|DB00477	DB00477	DB00408	training
20174	DB00477|DB14513	DB00477	DB14513	test
20175	DB00477|DB09104	DB00477	DB09104	validation
20176	DB00477|DB01377	DB00477	DB01377	training
20177	DB00477|DB00737	DB00477	DB00737	test
20178	DB00477|DB01042	DB00477	DB01042	training
20179	DB00454|DB00477	DB00477	DB00454	training
20180	DB00331|DB00477	DB00477	DB00331	training
20181	DB00333|DB00477	DB00477	DB00333	training
20182	DB00477|DB01577	DB00477	DB01577	training
20183	DB00423|DB00477	DB00477	DB00423	test
20184	DB00477|DB00563	DB00477	DB00563	training
20185	DB00477|DB01403	DB00477	DB01403	validation
20186	DB00422|DB00477	DB00477	DB00422	training
20187	DB00477|DB00959	DB00477	DB00959	validation
20188	DB00477|DB01233	DB00477	DB01233	training
20189	DB00264|DB00477	DB00477	DB00264	training
20190	DB00477|DB00916	DB00477	DB00916	training
20191	DB00477|DB06148	DB00477	DB06148	training
20192	DB00477|DB00683	DB00477	DB00683	training
20193	DB00295|DB00477	DB00477	DB00295	training
20194	DB00332|DB00477	DB00477	DB00332	training
20195	DB00477|DB00788	DB00477	DB00788	training
20196	DB00477|DB12293	DB00477	DB12293	validation
20197	DB00477|DB00627	DB00477	DB00627	validation
20198	DB00477|DB01115	DB00477	DB01115	training
20199	DB00393|DB00477	DB00477	DB00393	training
20200	DB00477|DB01595	DB00477	DB01595	test
20201	DB00477|DB00540	DB00477	DB00540	training
20202	DB00477|DB00646	DB00477	DB00646	training
20203	DB00104|DB00477	DB00477	DB00104	training
20204	DB00477|DB01165	DB00477	DB01165	test
20205	DB00338|DB00477	DB00477	DB00338	training
20206	DB00477|DB00842	DB00477	DB00842	validation
20207	DB00477|DB00497	DB00477	DB00497	training
20208	DB00477|DB00850	DB00477	DB00850	training
20209	DB00477|DB01174	DB00477	DB01174	training
20210	DB00252|DB00477	DB00477	DB00252	test
20211	DB00477|DB12944	DB00477	DB12944	training
20212	DB00477|DB00761	DB00477	DB00761	validation
20213	DB00477|DB01588	DB00477	DB01588	test
20214	DB00477|DB00860	DB00477	DB00860	training
20215	DB00477|DB00635	DB00477	DB00635	test
20216	DB00477|DB01039	DB00477	DB01039	training
20217	DB00433|DB00477	DB00477	DB00433	training
20218	DB00387|DB00477	DB00477	DB00387	training
20219	DB00477|DB01069	DB00477	DB01069	training
20220	DB00477|DB01608	DB00477	DB01608	training
20221	DB00477|DB00818	DB00477	DB00818	training
20222	DB00477|DB00647	DB00477	DB00647	test
20223	DB00477|DB00571	DB00477	DB00571	test
20224	DB00339|DB00477	DB00477	DB00339	training
20225	DB00477|DB00863	DB00477	DB00863	training
20226	DB00477|DB00811	DB00477	DB00811	training
20227	DB00477|DB01045	DB00477	DB01045	training
20228	DB00477|DB09153	DB00477	DB09153	training
20229	DB00477|DB09072	DB00477	DB09072	test
20230	DB00421|DB00477	DB00477	DB00421	training
20231	DB00477|DB01216	DB00477	DB01216	validation
20232	DB00477|DB00996	DB00477	DB00996	validation
20233	DB00222|DB00477	DB00477	DB00222	training
20234	DB00477|DB00904	DB00477	DB00904	test
20235	DB00477|DB00889	DB00477	DB00889	training
20236	DB00477|DB01167	DB00477	DB01167	training
20237	DB00477|DB00555	DB00477	DB00555	training
20238	DB00455|DB00477	DB00477	DB00455	training
20239	DB00477|DB13872	DB00477	DB13872	training
20240	DB00477|DB09212	DB00477	DB09212	training
20241	DB00477|DB13591	DB00477	DB13591	training
20242	DB00477|DB00745	DB00477	DB00745	training
20243	DB00477|DB01149	DB00477	DB01149	test
20244	DB00477|DB00906	DB00477	DB00906	training
20245	DB00477|DB00526	DB00477	DB00526	training
20246	DB00477|DB00776	DB00477	DB00776	training
20247	DB00477|DB01062	DB00477	DB01062	training
20248	DB00477|DB00715	DB00477	DB00715	training
20249	DB00477|DB00758	DB00477	DB00758	training
20250	DB00477|DB00529	DB00477	DB00529	training
20251	DB00477|DB01132	DB00477	DB01132	validation
20252	DB00477|DB01589	DB00477	DB01589	training
20253	DB00477|DB00881	DB00477	DB00881	training
20254	DB00178|DB00477	DB00477	DB00178	training
20255	DB00477|DB00734	DB00477	DB00734	training
20256	DB00465|DB00477	DB00477	DB00465	training
20257	DB00477|DB00938	DB00477	DB00938	validation
20258	DB00477|DB11365	DB00477	DB11365	training
20259	DB00477|DB01104	DB00477	DB01104	training
20260	DB00477|DB00641	DB00477	DB00641	training
20261	DB00477|DB00669	DB00477	DB00669	test
20262	DB00477|DB01606	DB00477	DB01606	validation
20263	DB00477|DB01083	DB00477	DB01083	validation
20264	DB00289|DB00477	DB00477	DB00289	training
20265	DB00273|DB00477	DB00477	DB00273	training
20266	DB00285|DB00477	DB00477	DB00285	validation
20267	DB00425|DB00477	DB00477	DB00425	test
20268	DB00477|DB01198	DB00477	DB01198	training
20269	DB00477|DB09225	DB00477	DB09225	training
20270	DB00477|DB00958	DB00477	DB00958	training
20271	DB00213|DB00477	DB00477	DB00213	test
20272	DB00477|DB13867	DB00477	DB13867	training
20273	DB00477|DB00814	DB00477	DB00814	training
20274	DB00477|DB01156	DB00477	DB01156	validation
20275	DB00176|DB00477	DB00477	DB00176	training
20276	DB00175|DB00477	DB00477	DB00175	training
20277	DB00477|DB00631	DB00477	DB00631	training
20278	DB00477|DB06288	DB00477	DB06288	training
20279	DB00477|DB00590	DB00477	DB00590	training
20280	DB00477|DB13136	DB00477	DB13136	training
20281	DB00477|DB00492	DB00477	DB00492	test
20282	DB00477|DB01224	DB00477	DB01224	training
20283	DB00477|DB01306	DB00477	DB01306	training
20284	DB00477|DB00762	DB00477	DB00762	training
20285	DB00477|DB00678	DB00477	DB00678	training
20286	DB00477|DB00790	DB00477	DB00790	training
20287	DB00477|DB06149	DB00477	DB06149	training
20288	DB00477|DB00697	DB00477	DB00697	validation
20289	DB00477|DB00660	DB00477	DB00660	training
20290	DB00334|DB00477	DB00477	DB00334	test
20291	DB00477|DB01225	DB00477	DB01225	training
20292	DB00477|DB00728	DB00477	DB00728	training
20293	DB00477|DB00688	DB00477	DB00688	training
20294	DB00477|DB00709	DB00477	DB00709	training
20295	DB00477|DB00642	DB00477	DB00642	test
20296	DB00477|DB01409	DB00477	DB01409	training
20297	DB00177|DB00477	DB00477	DB00177	training
20298	DB00477|DB13144	DB00477	DB13144	training
20299	DB00476|DB00477	DB00477	DB00476	training
20300	DB00477|DB00899	DB00477	DB00899	validation
20301	DB00477|DB00912	DB00477	DB00912	training
20302	DB00477|DB00966	DB00477	DB00966	training
20303	DB00477|DB00577	DB00477	DB00577	training
20304	DB00477|DB00962	DB00477	DB00962	training
20305	DB00060|DB00477	DB00477	DB00060	test
20306	DB00477|DB00706	DB00477	DB00706	training
20307	DB00477|DB13528	DB00477	DB13528	validation
20308	DB00477|DB11089	DB00477	DB11089	test
20309	DB00477|DB01137	DB00477	DB01137	training
20310	DB00477|DB01029	DB00477	DB01029	training
20311	DB00412|DB00477	DB00477	DB00412	training
20312	DB00477|DB00503	DB00477	DB00503	training
20313	DB00477|DB00950	DB00477	DB00950	training
20314	DB00471|DB00477	DB00477	DB00471	test
20315	DB00477|DB01238	DB00477	DB01238	training
20316	DB00030|DB00477	DB00477	DB00030	training
20317	DB00112|DB00477	DB00477	DB00112	training
20318	DB00047|DB00477	DB00477	DB00047	training
20319	DB00477|DB00967	DB00477	DB00967	training
20320	DB00477|DB01263	DB00477	DB01263	training
20321	DB00477|DB00736	DB00477	DB00736	test
20322	DB00477|DB01098	DB00477	DB01098	training
20323	DB00002|DB00477	DB00477	DB00002	training
20324	DB00477|DB01175	DB00477	DB01175	validation
20325	DB00477|DB00530	DB00477	DB00530	training
20326	DB00019|DB00477	DB00477	DB00019	training
20327	DB00477|DB00480	DB00477	DB00480	training
20328	DB00477|DB00673	DB00477	DB00673	training
20329	DB00402|DB00477	DB00477	DB00402	training
20330	DB00477|DB01273	DB00477	DB01273	training
20331	DB00477|DB01261	DB00477	DB01261	training
20332	DB00477|DB01267	DB00477	DB01267	test
20333	DB00477|DB01255	DB00477	DB01255	test
20334	DB00477|DB06817	DB00477	DB06817	training
20335	DB00413|DB00477	DB00477	DB00413	training
20336	DB00584|DB00672	DB00672	DB00584	test
20337	DB00331|DB00672	DB00672	DB00331	training
20338	DB00177|DB00672	DB00672	DB00177	training
20339	DB00321|DB01239	DB01239	DB00321	test
20340	DB00215|DB01239	DB01239	DB00215	training
20341	DB01068|DB01239	DB01239	DB01068	training
20342	DB00363|DB01239	DB01239	DB00363	test
20343	DB00829|DB01239	DB01239	DB00829	training
20344	DB01239|DB01544	DB01239	DB01544	training
20345	DB00472|DB01239	DB01239	DB00472	test
20346	DB00502|DB01239	DB01239	DB00502	test
20347	DB00557|DB01239	DB01239	DB00557	training
20348	DB01050|DB01239	DB01239	DB01050	test
20349	DB00186|DB01239	DB01239	DB00186	training
20350	DB00331|DB01239	DB01239	DB00331	test
20351	DB00422|DB01239	DB01239	DB00422	training
20352	DB00264|DB01239	DB01239	DB00264	training
20353	DB01239|DB06148	DB01239	DB06148	training
20354	DB00842|DB01239	DB01239	DB00842	validation
20355	DB00497|DB01239	DB01239	DB00497	training
20356	DB01239|DB12710	DB01239	DB12710	training
20357	DB00555|DB01239	DB01239	DB00555	training
20358	DB00715|DB01239	DB01239	DB00715	training
20359	DB00178|DB01239	DB01239	DB00178	training
20360	DB00734|DB01239	DB01239	DB00734	training
20361	DB01104|DB01239	DB01239	DB01104	training
20362	DB00641|DB01239	DB01239	DB00641	training
20363	DB00285|DB01239	DB01239	DB00285	training
20364	DB00425|DB01239	DB01239	DB00425	test
20365	DB01198|DB01239	DB01239	DB01198	training
20366	DB00213|DB01239	DB01239	DB00213	training
20367	DB01239|DB06288	DB01239	DB06288	validation
20368	DB01224|DB01239	DB01239	DB01224	training
20369	DB01239|DB12958	DB01239	DB12958	validation
20370	DB00334|DB01239	DB01239	DB00334	training
20371	DB00476|DB01239	DB01239	DB00476	training
20372	DB01238|DB01239	DB01239	DB01238	training
20373	DB01175|DB01239	DB01239	DB01175	training
20374	DB01239|DB01267	DB01239	DB01267	training
20375	DB00310|DB00787	DB00310	DB00787	validation
20376	DB00310|DB01001	DB00310	DB01001	validation
20377	DB00310|DB00437	DB00310	DB00437	test
20378	DB00310|DB00404	DB00310	DB00404	training
20379	DB00310|DB01118	DB00310	DB01118	training
20380	DB00310|DB00321	DB00310	DB00321	training
20381	DB00310|DB00537	DB00310	DB00537	training
20382	DB00215|DB00310	DB00310	DB00215	training
20383	DB00310|DB11750	DB00310	DB11750	test
20384	DB00310|DB01068	DB00310	DB01068	training
20385	DB00310|DB00575	DB00310	DB00575	test
20386	DB00310|DB14681	DB00310	DB14681	training
20387	DB00310|DB01234	DB00310	DB01234	test
20388	DB00310|DB00829	DB00310	DB00829	training
20389	DB00310|DB00586	DB00310	DB00586	training
20390	DB00310|DB00390	DB00310	DB00390	validation
20391	DB00310|DB00327	DB00310	DB00327	validation
20392	DB00310|DB00343	DB00310	DB00343	training
20393	DB00310|DB01075	DB00310	DB01075	training
20394	DB00310|DB01184	DB00310	DB01184	training
20395	DB00310|DB00997	DB00310	DB00997	training
20396	DB00310|DB00584	DB00310	DB00584	training
20397	DB00310|DB00783	DB00310	DB00783	test
20398	DB00286|DB00310	DB00310	DB00286	training
20399	DB00310|DB00927	DB00310	DB00927	training
20400	DB00310|DB01023	DB00310	DB01023	training
20401	DB00310|DB00813	DB00310	DB00813	training
20402	DB00196|DB00310	DB00310	DB00196	training
20403	DB00310|DB00544	DB00310	DB00544	training
20404	DB00310|DB00472	DB00310	DB00472	training
20405	DB00158|DB00310	DB00310	DB00158	training
20406	DB00310|DB00695	DB00310	DB00695	training
20407	DB00310|DB01241	DB00310	DB01241	training
20408	DB00310|DB01016	DB00310	DB01016	training
20409	DB00310|DB01120	DB00310	DB01120	training
20410	DB00310|DB01067	DB00310	DB01067	training
20411	DB00310|DB01296	DB00310	DB01296	training
20412	DB00310|DB00727	DB00310	DB00727	training
20413	DB00310|DB00874	DB00310	DB00874	training
20414	DB00310|DB01109	DB00310	DB01109	training
20415	DB00310|DB01275	DB00310	DB01275	training
20416	DB00310|DB00999	DB00310	DB00999	test
20417	DB00310|DB00956	DB00310	DB00956	training
20418	DB00310|DB00741	DB00310	DB00741	training
20419	DB00310|DB00557	DB00310	DB00557	training
20420	DB00310|DB01050	DB00310	DB01050	training
20421	DB00310|DB00328	DB00310	DB00328	training
20422	DB00310|DB09401	DB00310	DB09401	training
20423	DB00310|DB01009	DB00310	DB01009	training
20424	DB00281|DB00310	DB00310	DB00281	training
20425	DB00310|DB00836	DB00310	DB00836	training
20426	DB00186|DB00310	DB00310	DB00186	training
20427	DB00227|DB00310	DB00310	DB00227	training
20428	DB00310|DB14513	DB00310	DB14513	training
20429	DB00310|DB09104	DB00310	DB09104	test
20430	DB00310|DB00737	DB00310	DB00737	training
20431	DB00310|DB00331	DB00310	DB00331	test
20432	DB00310|DB00563	DB00310	DB00563	training
20433	DB00310|DB00959	DB00310	DB00959	training
20434	DB00310|DB01233	DB00310	DB01233	training
20435	DB00264|DB00310	DB00310	DB00264	training
20436	DB00310|DB00332	DB00310	DB00332	training
20437	DB00310|DB00788	DB00310	DB00788	training
20438	DB00310|DB00627	DB00310	DB00627	validation
20439	DB00310|DB01115	DB00310	DB01115	test
20440	DB00310|DB00540	DB00310	DB00540	training
20441	DB00310|DB00646	DB00310	DB00646	training
20442	DB00310|DB00338	DB00310	DB00338	test
20443	DB00310|DB00497	DB00310	DB00497	training
20444	DB00252|DB00310	DB00310	DB00252	training
20445	DB00310|DB00554	DB00310	DB00554	training
20446	DB00310|DB14500	DB00310	DB14500	training
20447	DB00310|DB00761	DB00310	DB00761	validation
20448	DB00310|DB00860	DB00310	DB00860	test
20449	DB00310|DB00635	DB00310	DB00635	test
20450	DB00310|DB01039	DB00310	DB01039	training
20451	DB00310|DB00433	DB00310	DB00433	validation
20452	DB00310|DB01069	DB00310	DB01069	training
20453	DB00310|DB01182	DB00310	DB01182	training
20454	DB00310|DB00818	DB00310	DB00818	test
20455	DB00310|DB00647	DB00310	DB00647	test
20456	DB00310|DB00571	DB00310	DB00571	test
20457	DB00310|DB00852	DB00310	DB00852	training
20458	DB00310|DB11097	DB00310	DB11097	training
20459	DB00310|DB00863	DB00310	DB00863	training
20460	DB00310|DB00811	DB00310	DB00811	validation
20461	DB00310|DB09072	DB00310	DB09072	validation
20462	DB00310|DB00421	DB00310	DB00421	validation
20463	DB00310|DB01216	DB00310	DB01216	test
20464	DB00310|DB00983	DB00310	DB00983	test
20465	DB00310|DB00996	DB00310	DB00996	training
20466	DB00222|DB00310	DB00310	DB00222	validation
20467	DB00310|DB00904	DB00310	DB00904	test
20468	DB00310|DB01097	DB00310	DB01097	validation
20469	DB00310|DB00455	DB00310	DB00455	training
20470	DB00310|DB00745	DB00310	DB00745	training
20471	DB00310|DB04861	DB00310	DB04861	training
20472	DB00310|DB00776	DB00310	DB00776	training
20473	DB00310|DB01062	DB00310	DB01062	training
20474	DB00310|DB06285	DB00310	DB06285	training
20475	DB00310|DB00715	DB00310	DB00715	training
20476	DB00310|DB00758	DB00310	DB00758	training
20477	DB00310|DB01132	DB00310	DB01132	test
20478	DB00310|DB00881	DB00310	DB00881	training
20479	DB00178|DB00310	DB00310	DB00178	test
20480	DB00310|DB00734	DB00310	DB00734	training
20481	DB00310|DB00465	DB00310	DB00465	training
20482	DB00310|DB00938	DB00310	DB00938	training
20483	DB00310|DB11365	DB00310	DB11365	training
20484	DB00310|DB01104	DB00310	DB01104	test
20485	DB00310|DB00641	DB00310	DB00641	test
20486	DB00310|DB01162	DB00310	DB01162	training
20487	DB00310|DB00857	DB00310	DB00857	training
20488	DB00273|DB00310	DB00310	DB00273	training
20489	DB00214|DB00310	DB00310	DB00214	training
20490	DB00285|DB00310	DB00310	DB00285	training
20491	DB00310|DB00425	DB00310	DB00425	training
20492	DB00213|DB00310	DB00310	DB00213	training
20493	DB00310|DB13867	DB00310	DB13867	training
20494	DB00310|DB00814	DB00310	DB00814	training
20495	DB00310|DB00929	DB00310	DB00929	training
20496	DB00310|DB01156	DB00310	DB01156	training
20497	DB00175|DB00310	DB00310	DB00175	training
20498	DB00310|DB00590	DB00310	DB00590	validation
20499	DB00310|DB00492	DB00310	DB00492	test
20500	DB00310|DB01224	DB00310	DB01224	validation
20501	DB00310|DB01306	DB00310	DB01306	test
20502	DB00310|DB00678	DB00310	DB00678	training
20503	DB00310|DB00790	DB00310	DB00790	training
20504	DB00310|DB00697	DB00310	DB00697	training
20505	DB00310|DB01276	DB00310	DB01276	test
20506	DB00310|DB00334	DB00310	DB00334	training
20507	DB00310|DB01225	DB00310	DB01225	training
20508	DB00310|DB01409	DB00310	DB01409	training
20509	DB00177|DB00310	DB00310	DB00177	training
20510	DB00268|DB00310	DB00310	DB00268	training
20511	DB00310|DB00476	DB00310	DB00476	training
20512	DB00310|DB01006	DB00310	DB01006	training
20513	DB00310|DB00966	DB00310	DB00966	training
20514	DB00060|DB00310	DB00310	DB00060	training
20515	DB00310|DB00706	DB00310	DB00706	test
20516	DB00310|DB11089	DB00310	DB11089	training
20517	DB00310|DB01137	DB00310	DB01137	training
20518	DB00310|DB01029	DB00310	DB01029	training
20519	DB00310|DB00412	DB00310	DB00412	validation
20520	DB00310|DB01217	DB00310	DB01217	validation
20521	DB00310|DB00950	DB00310	DB00950	training
20522	DB00310|DB00471	DB00310	DB00471	training
20523	DB00310|DB01238	DB00310	DB01238	training
20524	DB00112|DB00310	DB00310	DB00112	validation
20525	DB00047|DB00310	DB00310	DB00047	validation
20526	DB00310|DB00580	DB00310	DB00580	training
20527	DB00310|DB00736	DB00310	DB00736	validation
20528	DB00012|DB00310	DB00310	DB00012	training
20529	DB00310|DB01098	DB00310	DB01098	test
20530	DB00310|DB00862	DB00310	DB00862	training
20531	DB00275|DB00310	DB00310	DB00275	training
20532	DB00310|DB01175	DB00310	DB01175	training
20533	DB00310|DB09026	DB00310	DB09026	training
20534	DB00019|DB00310	DB00310	DB00019	training
20535	DB00310|DB00973	DB00310	DB00973	test
20536	DB00310|DB00480	DB00310	DB00480	test
20537	DB00310|DB01268	DB00310	DB01268	training
20538	DB00188|DB00310	DB00310	DB00188	training
20539	DB00310|DB06403	DB00310	DB06403	training
20540	DB00310|DB00402	DB00310	DB00402	training
20541	DB00310|DB06655	DB00310	DB06655	training
20542	DB00310|DB09539	DB00310	DB09539	training
20543	DB00310|DB01273	DB00310	DB01273	training
20544	DB00310|DB01261	DB00310	DB01261	training
20545	DB00310|DB06273	DB00310	DB06273	training
20546	DB00310|DB00413	DB00310	DB00413	test
20547	DB00310|DB06637	DB00310	DB06637	training
20548	DB00310|DB06643	DB00310	DB06643	validation
20549	DB00356|DB01001	DB00356	DB01001	training
20550	DB00356|DB00898	DB00356	DB00898	training
20551	DB00356|DB00404	DB00356	DB00404	training
20552	DB00321|DB00356	DB00356	DB00321	training
20553	DB00356|DB00537	DB00356	DB00537	training
20554	DB00356|DB01068	DB00356	DB01068	training
20555	DB00356|DB00829	DB00356	DB00829	training
20556	DB00356|DB00586	DB00356	DB00586	training
20557	DB00356|DB01075	DB00356	DB01075	validation
20558	DB00356|DB00584	DB00356	DB00584	training
20559	DB00286|DB00356	DB00356	DB00286	test
20560	DB00356|DB00977	DB00356	DB00977	training
20561	DB00356|DB00813	DB00356	DB00813	test
20562	DB00196|DB00356	DB00356	DB00196	test
20563	DB00356|DB00472	DB00356	DB00472	test
20564	DB00356|DB00695	DB00356	DB00695	validation
20565	DB00356|DB00874	DB00356	DB00874	training
20566	DB00356|DB00999	DB00356	DB00999	training
20567	DB00356|DB00956	DB00356	DB00956	training
20568	DB00356|DB00557	DB00356	DB00557	training
20569	DB00356|DB01050	DB00356	DB01050	training
20570	DB00281|DB00356	DB00356	DB00281	test
20571	DB00186|DB00356	DB00356	DB00186	training
20572	DB00356|DB00423	DB00356	DB00423	validation
