pair_index	drugbank_pair_group	drug_a_drugbank_id	drug_b_drugbank_id	drug_a_split	drug_b_split	split	unseen_drug_count
5445	DB00695|DB00945	DB00945	DB00695	training	validation	validation	1
5446	DB00945|DB01004	DB00945	DB01004	training	validation	validation	1
5447	DB00945|DB11242	DB00945	DB11242	training	training	training	0
5448	DB00945|DB01241	DB00945	DB01241	training	training	training	0
5449	DB00945|DB01016	DB00945	DB01016	training	training	training	0
5450	DB00945|DB01120	DB00945	DB01120	training	training	training	0
5451	DB00945|DB01067	DB00945	DB01067	training	training	training	0
5452	DB00945|DB01296	DB00945	DB01296	training	training	training	0
5453	DB00130|DB00945	DB00945	DB00130	training	training	training	0
5454	DB00945|DB09462	DB00945	DB09462	training	training	training	0
5455	DB00727|DB00945	DB00945	DB00727	training	training	training	0
5456	DB00874|DB00945	DB00945	DB00874	training	training	training	0
5457	DB00502|DB00945	DB00945	DB00502	training	training	training	0
5458	DB00945|DB01109	DB00945	DB01109	training	test	test	1
5459	DB00945|DB13574	DB00945	DB13574	training	training	training	0
5460	DB00945|DB04703	DB00945	DB04703	training	test	test	1
5461	DB00945|DB01275	DB00945	DB01275	training	training	training	0
5462	DB00945|DB00999	DB00945	DB00999	training	training	training	0
5463	DB00945|DB00956	DB00945	DB00956	training	training	training	0
5464	DB00741|DB00945	DB00945	DB00741	training	training	training	0
5465	DB00945|DB09526	DB00945	DB09526	training	training	training	0
5466	DB00200|DB00945	DB00945	DB00200	training	training	training	0
5467	DB00945|DB01611	DB00945	DB01611	training	training	training	0
5468	DB00945|DB09106	DB00945	DB09106	training	training	training	0
5469	DB00945|DB01005	DB00945	DB01005	training	test	test	1
5470	DB00557|DB00945	DB00945	DB00557	training	validation	validation	1
5471	DB00945|DB01050	DB00945	DB01050	training	training	training	0
5472	DB00945|DB01177	DB00945	DB01177	training	validation	validation	1
5473	DB00945|DB01181	DB00945	DB01181	training	training	training	0
5474	DB00458|DB00945	DB00945	DB00458	training	test	test	1
5475	DB00808|DB00945	DB00945	DB00808	training	training	training	0
5476	DB00328|DB00945	DB00945	DB00328	training	test	test	1
5477	DB00945|DB08950	DB00945	DB08950	training	training	training	0
5478	DB00105|DB00945	DB00945	DB00105	training	test	test	1
5479	DB00033|DB00945	DB00945	DB00033	training	training	training	0
5480	DB00945|DB05382	DB00945	DB05382	training	training	training	0
5481	DB00945|DB01362	DB00945	DB01362	training	training	training	0
5482	DB00945|DB08947	DB00945	DB08947	training	training	training	0
5483	DB00893|DB00945	DB00945	DB00893	training	test	test	1
5484	DB00753|DB00945	DB00945	DB00753	training	training	training	0
5485	DB00945|DB00951	DB00945	DB00951	training	training	training	0
5486	DB00945|DB01064	DB00945	DB01064	training	training	training	0
5487	DB00945|DB09401	DB00945	DB09401	training	training	training	0
5488	DB00883|DB00945	DB00945	DB00883	training	training	training	0
5489	DB00945|DB00982	DB00945	DB00982	training	training	training	0
5490	DB00602|DB00945	DB00945	DB00602	training	training	training	0
5491	DB00945|DB01172	DB00945	DB01172	training	training	training	0
5492	DB00945|DB01221	DB00945	DB01221	training	test	test	1
5493	DB00945|DB01026	DB00945	DB01026	training	test	test	1
5494	DB00945|DB01009	DB00945	DB01009	training	training	training	0
5495	DB00920|DB00945	DB00945	DB00920	training	training	training	0
5496	DB00598|DB00945	DB00945	DB00598	training	training	training	0
5497	DB00945|DB15823	DB00945	DB15823	training	training	training	0
5498	DB00945|DB04465	DB00945	DB04465	training	training	training	0
5499	DB00581|DB00945	DB00945	DB00581	training	test	test	1
5500	DB00650|DB00945	DB00945	DB00650	training	training	training	0
5501	DB00367|DB00945	DB00945	DB00367	training	test	test	1
5502	DB00281|DB00945	DB00945	DB00281	training	training	training	0
5503	DB00945|DB01627	DB00945	DB01627	training	training	training	0
5504	DB00945|DB11357	DB00945	DB11357	training	validation	validation	1
5505	DB00945|DB13411	DB00945	DB13411	training	training	training	0
5506	DB00836|DB00945	DB00945	DB00836	training	training	training	0
5507	DB00186|DB00945	DB00945	DB00186	training	training	training	0
5508	DB00227|DB00945	DB00945	DB00227	training	training	training	0
5509	DB00408|DB00945	DB00945	DB00408	training	training	training	0
5510	DB00123|DB00945	DB00945	DB00123	training	validation	validation	1
5511	DB00945|DB14513	DB00945	DB14513	training	training	training	0
5512	DB00945|DB09104	DB00945	DB09104	training	test	test	1
5513	DB00945|DB01377	DB00945	DB01377	training	test	test	1
5514	DB00772|DB00945	DB00945	DB00772	training	validation	validation	1
5515	DB00742|DB00945	DB00945	DB00742	training	training	training	0
5516	DB00934|DB00945	DB00945	DB00934	training	training	training	0
5517	DB00737|DB00945	DB00945	DB00737	training	test	test	1
5518	DB00945|DB01065	DB00945	DB01065	training	validation	validation	1
5519	DB00945|DB01042	DB00945	DB01042	training	training	training	0
5520	DB00945|DB01043	DB00945	DB01043	training	validation	validation	1
5521	DB00454|DB00945	DB00945	DB00454	training	test	test	1
5522	DB00371|DB00945	DB00945	DB00371	training	training	training	0
5523	DB00945|DB06823	DB00945	DB06823	training	training	training	0
5524	DB00331|DB00945	DB00945	DB00331	training	training	training	0
5525	DB00333|DB00945	DB00945	DB00333	training	training	training	0
5526	DB00945|DB01577	DB00945	DB01577	training	training	training	0
5527	DB00945|DB06799	DB00945	DB06799	training	training	training	0
5528	DB00763|DB00945	DB00945	DB00763	training	test	test	1
5529	DB00134|DB00945	DB00945	DB00134	training	training	training	0
5530	DB00423|DB00945	DB00945	DB00423	training	training	training	0
5531	DB00563|DB00945	DB00945	DB00563	training	training	training	0
5532	DB00945|DB11228	DB00945	DB11228	training	test	test	1
5533	DB00945|DB09241	DB00945	DB09241	training	training	training	0
5534	DB00422|DB00945	DB00945	DB00422	training	training	training	0
5535	DB00945|DB00959	DB00945	DB00959	training	training	training	0
5536	DB00945|DB01233	DB00945	DB01233	training	training	training	0
5537	DB00524|DB00945	DB00945	DB00524	training	training	training	0
5538	DB00264|DB00945	DB00945	DB00264	training	training	training	0
5539	DB00916|DB00945	DB00945	DB00916	training	training	training	0
5540	DB00379|DB00945	DB00945	DB00379	training	training	training	0
5541	DB00945|DB06148	DB00945	DB06148	training	training	training	0
5542	DB00945|DB01110	DB00945	DB01110	training	training	training	0
5543	DB00683|DB00945	DB00945	DB00683	training	training	training	0
5544	DB00211|DB00945	DB00945	DB00211	training	training	training	0
5545	DB00834|DB00945	DB00945	DB00834	training	training	training	0
5546	DB00945|DB01017	DB00945	DB01017	training	training	training	0
5547	DB00350|DB00945	DB00945	DB00350	training	training	training	0
5548	DB00945|DB01204	DB00945	DB01204	training	training	training	0
5549	DB00945|DB09282	DB00945	DB09282	training	test	test	1
5550	DB00295|DB00945	DB00945	DB00295	training	training	training	0
5551	DB00332|DB00945	DB00945	DB00332	training	training	training	0
5552	DB00945|DB01203	DB00945	DB01203	training	validation	validation	1
5553	DB00607|DB00945	DB00945	DB00607	training	training	training	0
5554	DB00945|DB13588	DB00945	DB13588	training	training	training	0
5555	DB00844|DB00945	DB00945	DB00844	training	training	training	0
5556	DB00945|DB01183	DB00945	DB01183	training	training	training	0
5557	DB00704|DB00945	DB00945	DB00704	training	training	training	0
5558	DB00788|DB00945	DB00945	DB00788	training	training	training	0
5559	DB00945|DB12293	DB00945	DB12293	training	training	training	0
5560	DB00945|DB00994	DB00945	DB00994	training	training	training	0
5561	DB00945|DB01400	DB00945	DB01400	training	training	training	0
5562	DB00627|DB00945	DB00945	DB00627	training	validation	validation	1
5563	DB00622|DB00945	DB00945	DB00622	training	test	test	1
5564	DB00699|DB00945	DB00945	DB00699	training	training	training	0
5565	DB00945|DB02701	DB00945	DB02701	training	training	training	0
5566	DB00945|DB01115	DB00945	DB01115	training	training	training	0
5567	DB00393|DB00945	DB00945	DB00393	training	training	training	0
5568	DB00401|DB00945	DB00945	DB00401	training	training	training	0
5569	DB00945|DB01595	DB00945	DB01595	training	training	training	0
5570	DB00945|DB01054	DB00945	DB01054	training	test	test	1
5571	DB00325|DB00945	DB00945	DB00325	training	training	training	0
5572	DB00945|DB06690	DB00945	DB06690	training	test	test	1
5573	DB00368|DB00945	DB00945	DB00368	training	test	test	1
5574	DB00717|DB00945	DB00945	DB00717	training	training	training	0
5575	DB00945|DB01059	DB00945	DB01059	training	training	training	0
5576	DB00540|DB00945	DB00945	DB00540	training	training	training	0
5577	DB00646|DB00945	DB00945	DB00646	training	test	test	1
5578	DB00104|DB00945	DB00945	DB00104	training	training	training	0
5579	DB00945|DB01165	DB00945	DB01165	training	test	test	1
5580	DB00338|DB00945	DB00945	DB00338	training	training	training	0
5581	DB00945|DB12930	DB00945	DB12930	training	validation	validation	1
5582	DB00945|DB11130	DB00945	DB11130	training	training	training	0
5583	DB00816|DB00945	DB00945	DB00816	training	test	test	1
5584	DB00945|DB01173	DB00945	DB01173	training	training	training	0
5585	DB00713|DB00945	DB00945	DB00713	training	test	test	1
5586	DB00842|DB00945	DB00945	DB00842	training	test	test	1
5587	DB00497|DB00945	DB00945	DB00497	training	test	test	1
5588	DB00945|DB09140	DB00945	DB09140	training	training	training	0
5589	DB00935|DB00945	DB00945	DB00935	training	training	training	0
5590	DB00945|DB01192	DB00945	DB01192	training	training	training	0
5591	DB00595|DB00945	DB00945	DB00595	training	training	training	0
5592	DB00107|DB00945	DB00945	DB00107	training	test	test	1
5593	DB00945|DB01337	DB00945	DB01337	training	training	training	0
5594	DB00945|DB11193	DB00945	DB11193	training	training	training	0
5595	DB00945|DB01113	DB00945	DB01113	training	training	training	0
5596	DB00859|DB00945	DB00945	DB00859	training	training	training	0
5597	DB00945|DB01053	DB00945	DB01053	training	training	training	0
5598	DB00417|DB00945	DB00945	DB00417	training	training	training	0
5599	DB00738|DB00945	DB00945	DB00738	training	training	training	0
5600	DB00652|DB00945	DB00945	DB00652	training	training	training	0
5601	DB00552|DB00945	DB00945	DB00552	training	training	training	0
5602	DB00806|DB00945	DB00945	DB00806	training	training	training	0
5603	DB00945|DB12710	DB00945	DB12710	training	test	test	1
5604	DB00945|DB01186	DB00945	DB01186	training	training	training	0
5605	DB00945|DB01074	DB00945	DB01074	training	test	test	1
5606	DB00850|DB00945	DB00945	DB00850	training	training	training	0
5607	DB00945|DB11058	DB00945	DB11058	training	training	training	0
5608	DB00945|DB01438	DB00945	DB01438	training	training	training	0
5609	DB00780|DB00945	DB00945	DB00780	training	training	training	0
5610	DB00945|DB01620	DB00945	DB01620	training	training	training	0
5611	DB00945|DB01174	DB00945	DB01174	training	training	training	0
5612	DB00945|DB00946	DB00945	DB00946	training	training	training	0
5613	DB00388|DB00945	DB00945	DB00388	training	training	training	0
5614	DB00397|DB00945	DB00945	DB00397	training	test	test	1
5615	DB00252|DB00945	DB00945	DB00252	training	training	training	0
5616	DB00945|DB12944	DB00945	DB12944	training	training	training	0
5617	DB00945|DB15834	DB00945	DB15834	training	training	training	0
5618	DB00945|DB14151	DB00945	DB14151	training	test	test	1
5619	DB00945|DB01022	DB00945	DB01022	training	test	test	1
5620	DB00945|DB01085	DB00945	DB01085	training	training	training	0
5621	DB00945|DB00960	DB00945	DB00960	training	training	training	0
5622	DB00236|DB00945	DB00945	DB00236	training	training	training	0
5623	DB00945|DB09210	DB00945	DB09210	training	test	test	1
5624	DB00670|DB00945	DB00945	DB00670	training	training	training	0
5625	DB00945|DB12478	DB00945	DB12478	training	test	test	1
5626	DB00554|DB00945	DB00945	DB00554	training	training	training	0
5627	DB00945|DB06153	DB00945	DB06153	training	training	training	0
5628	DB00009|DB00945	DB00945	DB00009	training	training	training	0
5629	DB00945|DB11077	DB00945	DB11077	training	training	training	0
5630	DB00781|DB00945	DB00945	DB00781	training	training	training	0
5631	DB00945|DB11060	DB00945	DB11060	training	training	training	0
5632	DB00945|DB14500	DB00945	DB14500	training	training	training	0
5633	DB00945|DB15819	DB00945	DB15819	training	training	training	0
5634	DB00761|DB00945	DB00945	DB00761	training	validation	validation	1
5635	DB00945|DB06812	DB00945	DB06812	training	validation	validation	1
5636	DB00945|DB01588	DB00945	DB01588	training	training	training	0
5637	DB00457|DB00945	DB00945	DB00457	training	training	training	0
5638	DB00860|DB00945	DB00945	DB00860	training	test	test	1
5639	DB00635|DB00945	DB00945	DB00635	training	training	training	0
5640	DB00750|DB00945	DB00945	DB00750	training	training	training	0
5641	DB00794|DB00945	DB00945	DB00794	training	training	training	0
5642	DB00945|DB01032	DB00945	DB01032	training	test	test	1
5643	DB00945|DB01599	DB00945	DB01599	training	training	training	0
5644	DB00945|DB01035	DB00945	DB01035	training	training	training	0
5645	DB00721|DB00945	DB00945	DB00721	training	training	training	0
5646	DB00945|DB01039	DB00945	DB01039	training	training	training	0
5647	DB00433|DB00945	DB00945	DB00433	training	training	training	0
5648	DB00387|DB00945	DB00945	DB00387	training	validation	validation	1
5649	DB00396|DB00945	DB00945	DB00396	training	test	test	1
5650	DB00420|DB00945	DB00945	DB00420	training	training	training	0
5651	DB00945|DB01069	DB00945	DB01069	training	training	training	0
5652	DB00945|DB01182	DB00945	DB01182	training	validation	validation	1
5653	DB00782|DB00945	DB00945	DB00782	training	test	test	1
5654	DB00945|DB01608	DB00945	DB01608	training	training	training	0
5655	DB00777|DB00945	DB00945	DB00777	training	training	training	0
5656	DB00818|DB00945	DB00945	DB00818	training	training	training	0
5657	DB00647|DB00945	DB00945	DB00647	training	training	training	0
5658	DB00571|DB00945	DB00945	DB00571	training	training	training	0
5659	DB00550|DB00945	DB00945	DB00550	training	training	training	0
5660	DB00945|DB01240	DB00945	DB01240	training	training	training	0
5661	DB00945|DB09141	DB00945	DB09141	training	test	test	1
5662	DB00852|DB00945	DB00945	DB00852	training	training	training	0
5663	DB00945|DB11097	DB00945	DB11097	training	validation	validation	1
5664	DB00339|DB00945	DB00945	DB00339	training	training	training	0
5665	DB00545|DB00945	DB00945	DB00545	training	training	training	0
5666	DB00147|DB00945	DB00945	DB00147	training	validation	validation	1
5667	DB00205|DB00945	DB00945	DB00205	training	test	test	1
5668	DB00908|DB00945	DB00945	DB00908	training	training	training	0
5669	DB00468|DB00945	DB00945	DB00468	training	training	training	0
5670	DB00863|DB00945	DB00945	DB00863	training	test	test	1
5671	DB00811|DB00945	DB00945	DB00811	training	test	test	1
5672	DB00140|DB00945	DB00945	DB00140	training	training	training	0
5673	DB00945|DB01045	DB00945	DB01045	training	validation	validation	1
5674	DB00778|DB00945	DB00945	DB00778	training	training	training	0
5675	DB00945|DB08797	DB00945	DB08797	training	training	training	0
5676	DB00795|DB00945	DB00945	DB00795	training	training	training	0
5677	DB00936|DB00945	DB00945	DB00936	training	training	training	0
5678	DB00945|DB01037	DB00945	DB01037	training	training	training	0
5679	DB00945|DB11135	DB00945	DB11135	training	training	training	0
5680	DB00945|DB05245	DB00945	DB05245	training	training	training	0
5681	DB00945|DB09512	DB00945	DB09512	training	training	training	0
5682	DB00945|DB09153	DB00945	DB09153	training	validation	validation	1
5683	DB00945|DB09325	DB00945	DB09325	training	training	training	0
5684	DB00945|DB09072	DB00945	DB09072	training	training	training	0
5685	DB00945|DB01638	DB00945	DB01638	training	training	training	0
5686	DB00489|DB00945	DB00945	DB00489	training	training	training	0
5687	DB00945|DB06145	DB00945	DB06145	training	training	training	0
5688	DB00421|DB00945	DB00945	DB00421	training	training	training	0
5689	DB00945|DB01436	DB00945	DB01436	training	training	training	0
5690	DB00441|DB00945	DB00945	DB00441	training	test	test	1
5691	DB00294|DB00945	DB00945	DB00294	training	training	training	0
5692	DB00945|DB00964	DB00945	DB00964	training	test	test	1
5693	DB00278|DB00945	DB00945	DB00278	training	training	training	0
5694	DB00945|DB01262	DB00945	DB01262	training	training	training	0
5695	DB00370|DB00945	DB00945	DB00370	training	training	training	0
5696	DB00945|DB13868	DB00945	DB13868	training	validation	validation	1
5697	DB00284|DB00945	DB00945	DB00284	training	training	training	0
5698	DB00945|DB06736	DB00945	DB06736	training	training	training	0
5699	DB00945|DB13783	DB00945	DB13783	training	training	training	0
5700	DB00945|DB11696	DB00945	DB11696	training	training	training	0
5701	DB00945|DB09055	DB00945	DB09055	training	training	training	0
5702	DB00459|DB00945	DB00945	DB00459	training	training	training	0
5703	DB00448|DB00945	DB00945	DB00448	training	validation	validation	1
5704	DB00346|DB00945	DB00945	DB00346	training	training	training	0
5705	DB00945|DB13518	DB00945	DB13518	training	training	training	0
5706	DB00945|DB01616	DB00945	DB01616	training	training	training	0
5707	DB00381|DB00945	DB00945	DB00381	training	training	training	0
