pair_index	drugbank_pair_group	drug_a_drugbank_id	drug_b_drugbank_id	split
28211	DB01234|DB06413	DB01234	DB06413	training
28212	DB01234|DB06287	DB01234	DB06287	training
28213	DB01234|DB06813	DB01234	DB06813	training
28214	DB01234|DB04868	DB01234	DB04868	training
28215	DB01234|DB06210	DB01234	DB06210	training
28216	DB01234|DB06650	DB01234	DB06650	training
28217	DB01234|DB06589	DB01234	DB06589	training
28218	DB01234|DB06817	DB01234	DB06817	test
28219	DB01234|DB06207	DB01234	DB06207	validation
28220	DB01234|DB06809	DB01234	DB06809	validation
28221	DB00413|DB01234	DB01234	DB00413	training
28222	DB01234|DB06204	DB01234	DB06204	training
28223	DB01234|DB06702	DB01234	DB06702	test
28224	DB01234|DB05332	DB01234	DB05332	training
28225	DB01234|DB05351	DB01234	DB05351	test
28226	DB00062|DB01234	DB01234	DB00062	training
28227	DB01234|DB05679	DB01234	DB05679	training
28228	DB01234|DB08860	DB01234	DB08860	test
28229	DB01234|DB04890	DB01234	DB04890	training
28230	DB01234|DB11596	DB01234	DB11596	training
28231	DB01234|DB06176	DB01234	DB06176	test
28232	DB01234|DB06637	DB01234	DB06637	test
28233	DB01234|DB08935	DB01234	DB08935	training
28234	DB01234|DB06643	DB01234	DB06643	training
28235	DB01234|DB06772	DB01234	DB06772	training
28236	DB01234|DB06688	DB01234	DB06688	training
28237	DB00472|DB01191	DB01191	DB00472	training
28238	DB00852|DB01191	DB01191	DB00852	validation
28239	DB01001|DB01576	DB01576	DB01001	training
28240	DB00898|DB01576	DB01576	DB00898	training
28241	DB00404|DB01576	DB01576	DB00404	training
28242	DB00915|DB01576	DB01576	DB00915	test
28243	DB00321|DB01576	DB01576	DB00321	training
28244	DB00182|DB01576	DB01576	DB00182	validation
28245	DB00829|DB01576	DB01576	DB00829	training
28246	DB00586|DB01576	DB01576	DB00586	validation
28247	DB00804|DB01576	DB01576	DB00804	training
28248	DB00390|DB01576	DB01576	DB00390	training
28249	DB00327|DB01576	DB01576	DB00327	training
28250	DB00343|DB01576	DB01576	DB00343	training
28251	DB01075|DB01576	DB01576	DB01075	training
28252	DB01142|DB01576	DB01576	DB01142	training
28253	DB00584|DB01576	DB01576	DB00584	training
28254	DB00153|DB01576	DB01576	DB00153	validation
28255	DB00783|DB01576	DB01576	DB00783	training
28256	DB00286|DB01576	DB01576	DB00286	training
28257	DB00977|DB01576	DB01576	DB00977	test
28258	DB00927|DB01576	DB01576	DB00927	training
28259	DB00813|DB01576	DB01576	DB00813	test
28260	DB00196|DB01576	DB01576	DB00196	training
28261	DB00472|DB01576	DB01576	DB00472	training
28262	DB00690|DB01576	DB01576	DB00690	validation
28263	DB00158|DB01576	DB01576	DB00158	training
28264	DB00695|DB01576	DB01576	DB00695	validation
28265	DB01067|DB01576	DB01576	DB01067	validation
28266	DB01296|DB01576	DB01576	DB01296	test
28267	DB00874|DB01576	DB01576	DB00874	training
28268	DB00502|DB01576	DB01576	DB00502	training
28269	DB01109|DB01576	DB01576	DB01109	training
28270	DB00999|DB01576	DB01576	DB00999	validation
28271	DB00956|DB01576	DB01576	DB00956	test
28272	DB00741|DB01576	DB01576	DB00741	test
28273	DB01576|DB01611	DB01576	DB01611	training
28274	DB00557|DB01576	DB01576	DB00557	training
28275	DB00458|DB01576	DB01576	DB00458	training
28276	DB00328|DB01576	DB01576	DB00328	training
28277	DB00982|DB01576	DB01576	DB00982	training
28278	DB00581|DB01576	DB01576	DB00581	training
28279	DB00367|DB01576	DB01576	DB00367	training
28280	DB01235|DB01576	DB01576	DB01235	test
28281	DB00281|DB01576	DB01576	DB00281	test
28282	DB00836|DB01576	DB01576	DB00836	training
28283	DB00186|DB01576	DB01576	DB00186	training
28284	DB01576|DB14513	DB01576	DB14513	test
28285	DB01576|DB09104	DB01576	DB09104	training
28286	DB00737|DB01576	DB01576	DB00737	test
28287	DB01065|DB01576	DB01576	DB01065	test
28288	DB01043|DB01576	DB01576	DB01043	training
28289	DB00454|DB01576	DB01576	DB00454	validation
28290	DB00331|DB01576	DB01576	DB00331	training
28291	DB00333|DB01576	DB01576	DB00333	training
28292	DB01576|DB01577	DB01576	DB01577	test
28293	DB00423|DB01576	DB01576	DB00423	test
28294	DB00563|DB01576	DB01576	DB00563	training
28295	DB00422|DB01576	DB01576	DB00422	training
28296	DB00959|DB01576	DB01576	DB00959	training
28297	DB01233|DB01576	DB01576	DB01233	test
28298	DB00264|DB01576	DB01576	DB00264	training
28299	DB00916|DB01576	DB01576	DB00916	training
28300	DB00295|DB01576	DB01576	DB00295	test
28301	DB00704|DB01576	DB01576	DB00704	test
28302	DB00788|DB01576	DB01576	DB00788	training
28303	DB00627|DB01576	DB01576	DB00627	test
28304	DB00717|DB01576	DB01576	DB00717	training
28305	DB00540|DB01576	DB01576	DB00540	test
28306	DB00646|DB01576	DB01576	DB00646	training
28307	DB00338|DB01576	DB01576	DB00338	training
28308	DB00842|DB01576	DB01576	DB00842	validation
28309	DB00497|DB01576	DB01576	DB00497	test
28310	DB01192|DB01576	DB01576	DB01192	training
28311	DB00252|DB01576	DB01576	DB00252	training
28312	DB01576|DB14500	DB01576	DB14500	training
28313	DB00761|DB01576	DB01576	DB00761	validation
28314	DB00635|DB01576	DB01576	DB00635	training
28315	DB01039|DB01576	DB01576	DB01039	training
28316	DB00433|DB01576	DB01576	DB00433	training
28317	DB00396|DB01576	DB01576	DB00396	validation
28318	DB01069|DB01576	DB01576	DB01069	training
28319	DB00647|DB01576	DB01576	DB00647	validation
28320	DB00571|DB01576	DB01576	DB00571	test
28321	DB00863|DB01576	DB01576	DB00863	training
28322	DB00811|DB01576	DB01576	DB00811	training
28323	DB00795|DB01576	DB01576	DB00795	test
28324	DB01576|DB09072	DB01576	DB09072	training
28325	DB00421|DB01576	DB01576	DB00421	test
28326	DB01576|DB06285	DB01576	DB06285	test
28327	DB00715|DB01576	DB01576	DB00715	training
28328	DB00758|DB01576	DB01576	DB00758	training
28329	DB01132|DB01576	DB01576	DB01132	test
28330	DB00178|DB01576	DB01576	DB00178	training
28331	DB00734|DB01576	DB01576	DB00734	training
28332	DB00465|DB01576	DB01576	DB00465	test
28333	DB00938|DB01576	DB01576	DB00938	training
28334	DB01576|DB11365	DB01576	DB11365	test
28335	DB01104|DB01576	DB01576	DB01104	training
28336	DB00641|DB01576	DB01576	DB00641	validation
28337	DB00669|DB01576	DB01576	DB00669	training
28338	DB01162|DB01576	DB01576	DB01162	test
28339	DB01083|DB01576	DB01576	DB01083	test
28340	DB00289|DB01576	DB01576	DB00289	training
28341	DB00273|DB01576	DB01576	DB00273	training
28342	DB00285|DB01576	DB01576	DB00285	validation
28343	DB00425|DB01576	DB01576	DB00425	training
28344	DB00909|DB01576	DB01576	DB00909	training
28345	DB01018|DB01576	DB01576	DB01018	training
28346	DB00213|DB01576	DB01576	DB00213	training
28347	DB01576|DB13867	DB01576	DB13867	training
28348	DB00814|DB01576	DB01576	DB00814	validation
28349	DB01156|DB01576	DB01576	DB01156	training
28350	DB00176|DB01576	DB01576	DB00176	validation
28351	DB00007|DB01576	DB01576	DB00007	training
28352	DB00175|DB01576	DB01576	DB00175	test
28353	DB00590|DB01576	DB01576	DB00590	training
28354	DB01224|DB01576	DB01576	DB01224	training
28355	DB01306|DB01576	DB01576	DB01306	training
28356	DB00244|DB01576	DB01576	DB00244	validation
28357	DB00697|DB01576	DB01576	DB00697	training
28358	DB00660|DB01576	DB01576	DB00660	training
28359	DB01276|DB01576	DB01576	DB01276	test
28360	DB00334|DB01576	DB01576	DB00334	validation
28361	DB01225|DB01576	DB01576	DB01225	training
28362	DB01409|DB01576	DB01576	DB01409	validation
28363	DB00177|DB01576	DB01576	DB00177	training
28364	DB00268|DB01576	DB01576	DB00268	training
28365	DB00476|DB01576	DB01576	DB00476	training
28366	DB00966|DB01576	DB01576	DB00966	training
28367	DB00577|DB01576	DB01576	DB00577	training
28368	DB00962|DB01576	DB01576	DB00962	training
28369	DB00060|DB01576	DB01576	DB00060	test
28370	DB00706|DB01576	DB01576	DB00706	test
28371	DB01576|DB11089	DB01576	DB11089	training
28372	DB01137|DB01576	DB01576	DB01137	training
28373	DB01029|DB01576	DB01576	DB01029	training
28374	DB00412|DB01576	DB01576	DB00412	training
28375	DB01217|DB01576	DB01576	DB01217	training
28376	DB00503|DB01576	DB01576	DB00503	training
28377	DB00950|DB01576	DB01576	DB00950	training
28378	DB00953|DB01576	DB01576	DB00953	test
28379	DB00471|DB01576	DB01576	DB00471	training
28380	DB01238|DB01576	DB01576	DB01238	training
28381	DB00973|DB01576	DB01576	DB00973	test
28382	DB00480|DB01576	DB01576	DB00480	training
28383	DB01576|DB06701	DB01576	DB06701	test
28384	DB00108|DB01576	DB01576	DB00108	training
28385	DB00402|DB01576	DB01576	DB00402	training
28386	DB01576|DB04896	DB01576	DB04896	test
28387	DB01273|DB01576	DB01576	DB01273	training
28388	DB01257|DB01576	DB01576	DB01257	training
28389	DB01261|DB01576	DB01576	DB01261	training
28390	DB01046|DB01576	DB01576	DB01046	test
28391	DB01576|DB06413	DB01576	DB06413	training
28392	DB01267|DB01576	DB01576	DB01267	validation
28393	DB01255|DB01576	DB01576	DB01255	training
28394	DB01576|DB06700	DB01576	DB06700	test
28395	DB00413|DB01576	DB01576	DB00413	validation
28396	DB01576|DB06216	DB01576	DB06216	training
28397	DB01576|DB06702	DB01576	DB06702	training
28398	DB01576|DB05351	DB01576	DB05351	training
28399	DB01576|DB06637	DB01576	DB06637	validation
28400	DB00514|DB01001	DB00514	DB01001	training
28401	DB00514|DB00898	DB00514	DB00898	test
28402	DB00437|DB00514	DB00514	DB00437	training
28403	DB00404|DB00514	DB00514	DB00404	training
28404	DB00514|DB06742	DB00514	DB06742	training
28405	DB00321|DB00514	DB00514	DB00321	test
28406	DB00514|DB01452	DB00514	DB01452	training
28407	DB00514|DB00829	DB00514	DB00829	test
28408	DB00514|DB00586	DB00514	DB00586	test
28409	DB00390|DB00514	DB00514	DB00390	training
28410	DB00327|DB00514	DB00514	DB00327	validation
28411	DB00343|DB00514	DB00514	DB00343	training
28412	DB00514|DB01075	DB00514	DB01075	validation
28413	DB00514|DB01081	DB00514	DB01081	validation
28414	DB00514|DB00975	DB00514	DB00975	training
28415	DB00514|DB01184	DB00514	DB01184	validation
28416	DB00514|DB01142	DB00514	DB01142	training
28417	DB00366|DB00514	DB00514	DB00366	training
28418	DB00514|DB00584	DB00514	DB00584	training
28419	DB00514|DB00668	DB00514	DB00668	training
28420	DB00514|DB00783	DB00514	DB00783	training
28421	DB00286|DB00514	DB00514	DB00286	test
28422	DB00514|DB00977	DB00514	DB00977	training
28423	DB00514|DB00927	DB00514	DB00927	training
28424	DB00514|DB00813	DB00514	DB00813	validation
28425	DB00196|DB00514	DB00514	DB00196	training
28426	DB00514|DB01544	DB00514	DB01544	training
28427	DB00472|DB00514	DB00514	DB00472	training
28428	DB00158|DB00514	DB00514	DB00158	validation
28429	DB00514|DB00695	DB00514	DB00695	training
28430	DB00514|DB01016	DB00514	DB01016	training
28431	DB00514|DB01120	DB00514	DB01120	validation
28432	DB00514|DB01067	DB00514	DB01067	validation
28433	DB00514|DB00727	DB00514	DB00727	validation
28434	DB00514|DB00874	DB00514	DB00874	training
28435	DB00502|DB00514	DB00514	DB00502	training
28436	DB00514|DB01109	DB00514	DB01109	test
28437	DB00514|DB00999	DB00514	DB00999	training
28438	DB00514|DB00956	DB00514	DB00956	test
28439	DB00514|DB00741	DB00514	DB00741	training
28440	DB00514|DB01611	DB00514	DB01611	test
28441	DB00514|DB00557	DB00514	DB00557	training
28442	DB00514|DB01050	DB00514	DB01050	training
28443	DB00514|DB00808	DB00514	DB00808	training
28444	DB00514|DB00951	DB00514	DB00951	test
28445	DB00514|DB09401	DB00514	DB09401	training
28446	DB00514|DB01221	DB00514	DB01221	validation
28447	DB00514|DB01009	DB00514	DB01009	test
28448	DB00514|DB00581	DB00514	DB00581	training
28449	DB00281|DB00514	DB00514	DB00281	training
28450	DB00514|DB00836	DB00514	DB00836	training
28451	DB00186|DB00514	DB00514	DB00186	training
28452	DB00514|DB14513	DB00514	DB14513	test
28453	DB00514|DB09104	DB00514	DB09104	training
28454	DB00514|DB01377	DB00514	DB01377	training
28455	DB00371|DB00514	DB00514	DB00371	test
28456	DB00331|DB00514	DB00514	DB00331	test
28457	DB00333|DB00514	DB00514	DB00333	test
28458	DB00514|DB01577	DB00514	DB01577	test
28459	DB00514|DB00563	DB00514	DB00563	training
28460	DB00422|DB00514	DB00514	DB00422	training
28461	DB00514|DB00959	DB00514	DB00959	test
28462	DB00514|DB01233	DB00514	DB01233	training
28463	DB00264|DB00514	DB00514	DB00264	training
28464	DB00514|DB00916	DB00514	DB00916	training
28465	DB00514|DB00683	DB00514	DB00683	training
28466	DB00514|DB01017	DB00514	DB01017	training
28467	DB00295|DB00514	DB00514	DB00295	validation
28468	DB00332|DB00514	DB00514	DB00332	validation
28469	DB00514|DB00788	DB00514	DB00788	training
28470	DB00514|DB00627	DB00514	DB00627	training
28471	DB00514|DB01115	DB00514	DB01115	training
28472	DB00514|DB00540	DB00514	DB00540	training
28473	DB00514|DB00646	DB00514	DB00646	training
28474	DB00338|DB00514	DB00514	DB00338	validation
28475	DB00514|DB00816	DB00514	DB00816	training
28476	DB00497|DB00514	DB00514	DB00497	training
28477	DB00514|DB09140	DB00514	DB09140	training
28478	DB00514|DB00652	DB00514	DB00652	training
28479	DB00514|DB01174	DB00514	DB01174	training
28480	DB00388|DB00514	DB00514	DB00388	training
28481	DB00397|DB00514	DB00514	DB00397	training
28482	DB00252|DB00514	DB00514	DB00252	training
28483	DB00514|DB00761	DB00514	DB00761	training
28484	DB00514|DB00860	DB00514	DB00860	training
28485	DB00514|DB00635	DB00514	DB00635	training
28486	DB00514|DB01039	DB00514	DB01039	training
28487	DB00433|DB00514	DB00514	DB00433	training
28488	DB00514|DB01069	DB00514	DB01069	validation
28489	DB00514|DB00818	DB00514	DB00818	training
28490	DB00514|DB00647	DB00514	DB00647	test
28491	DB00514|DB00571	DB00514	DB00571	training
28492	DB00514|DB00852	DB00514	DB00852	training
28493	DB00147|DB00514	DB00514	DB00147	validation
28494	DB00468|DB00514	DB00514	DB00468	training
28495	DB00514|DB00863	DB00514	DB00863	training
28496	DB00514|DB00811	DB00514	DB00811	training
28497	DB00514|DB00795	DB00514	DB00795	training
28498	DB00514|DB09153	DB00514	DB09153	test
28499	DB00514|DB09072	DB00514	DB09072	training
28500	DB00421|DB00514	DB00514	DB00421	test
28501	DB00514|DB00715	DB00514	DB00715	training
28502	DB00514|DB00758	DB00514	DB00758	training
28503	DB00514|DB03255	DB00514	DB03255	training
28504	DB00514|DB01132	DB00514	DB01132	test
28505	DB00178|DB00514	DB00514	DB00178	training
28506	DB00514|DB00734	DB00514	DB00734	training
28507	DB00514|DB00938	DB00514	DB00938	training
28508	DB00514|DB11365	DB00514	DB11365	validation
28509	DB00514|DB01104	DB00514	DB01104	training
28510	DB00514|DB00641	DB00514	DB00641	training
28511	DB00514|DB01390	DB00514	DB01390	training
28512	DB00514|DB00669	DB00514	DB00669	training
28513	DB00514|DB00857	DB00514	DB00857	test
28514	DB00273|DB00514	DB00514	DB00273	training
28515	DB00514|DB12248	DB00514	DB12248	training
28516	DB00361|DB00514	DB00514	DB00361	test
28517	DB00514|DB00751	DB00514	DB00751	training
28518	DB00285|DB00514	DB00514	DB00285	training
28519	DB00425|DB00514	DB00514	DB00425	test
28520	DB00514|DB01198	DB00514	DB01198	training
28521	DB00514|DB00958	DB00514	DB00958	training
28522	DB00213|DB00514	DB00514	DB00213	training
28523	DB00514|DB13867	DB00514	DB13867	training
28524	DB00514|DB00814	DB00514	DB00814	training
28525	DB00514|DB00585	DB00514	DB00585	training
28526	DB00514|DB00929	DB00514	DB00929	validation
28527	DB00514|DB01156	DB00514	DB01156	training
28528	DB00175|DB00514	DB00514	DB00175	training
28529	DB00514|DB06288	DB00514	DB06288	validation
28530	DB00514|DB01224	DB00514	DB01224	training
28531	DB00514|DB00762	DB00514	DB00762	training
28532	DB00514|DB00678	DB00514	DB00678	training
28533	DB00244|DB00514	DB00514	DB00244	validation
28534	DB00514|DB01229	DB00514	DB01229	validation
28535	DB00334|DB00514	DB00514	DB00334	test
28536	DB00514|DB01225	DB00514	DB01225	validation
28537	DB00514|DB00642	DB00514	DB00642	training
28538	DB00514|DB00558	DB00514	DB00558	training
28539	DB00177|DB00514	DB00514	DB00177	training
28540	DB00268|DB00514	DB00514	DB00268	training
28541	DB00476|DB00514	DB00514	DB00476	training
28542	DB00060|DB00514	DB00514	DB00060	validation
28543	DB00514|DB00706	DB00514	DB00706	training
28544	DB00514|DB11089	DB00514	DB11089	training
28545	DB00514|DB01137	DB00514	DB01137	training
28546	DB00503|DB00514	DB00514	DB00503	validation
28547	DB00514|DB00950	DB00514	DB00950	test
28548	DB00471|DB00514	DB00514	DB00471	training
28549	DB00514|DB01238	DB00514	DB01238	training
28550	DB00514|DB00530	DB00514	DB00530	training
28551	DB00514|DB00973	DB00514	DB00973	training
28552	DB00480|DB00514	DB00514	DB00480	training
28553	DB00514|DB01268	DB00514	DB01268	training
28554	DB00188|DB00514	DB00514	DB00188	test
28555	DB00398|DB00514	DB00514	DB00398	test
28556	DB00514|DB01261	DB00514	DB01261	training
28557	DB00898|DB01452	DB01452	DB00898	training
28558	DB00404|DB01452	DB01452	DB00404	test
28559	DB00321|DB01452	DB01452	DB00321	training
28560	DB00182|DB01452	DB01452	DB00182	training
28561	DB00829|DB01452	DB01452	DB00829	test
28562	DB00327|DB01452	DB01452	DB00327	training
28563	DB00343|DB01452	DB01452	DB00343	test
28564	DB01075|DB01452	DB01452	DB01075	training
28565	DB01142|DB01452	DB01452	DB01142	validation
28566	DB00366|DB01452	DB01452	DB00366	training
28567	DB00813|DB01452	DB01452	DB00813	training
28568	DB00472|DB01452	DB01452	DB00472	training
28569	DB00874|DB01452	DB01452	DB00874	validation
28570	DB00956|DB01452	DB01452	DB00956	training
28571	DB00557|DB01452	DB01452	DB00557	training
28572	DB01050|DB01452	DB01452	DB01050	test
28573	DB00848|DB01452	DB01452	DB00848	training
28574	DB00281|DB01452	DB01452	DB00281	test
28575	DB00186|DB01452	DB01452	DB00186	training
28576	DB00371|DB01452	DB01452	DB00371	training
28577	DB00333|DB01452	DB01452	DB00333	test
28578	DB01452|DB01577	DB01452	DB01577	training
28579	DB00295|DB01452	DB01452	DB00295	training
28580	DB01183|DB01452	DB01452	DB01183	training
28581	DB00704|DB01452	DB01452	DB00704	training
28582	DB01452|DB01595	DB01452	DB01595	training
28583	DB01452|DB06174	DB01452	DB06174	training
28584	DB00338|DB01452	DB01452	DB00338	training
28585	DB00842|DB01452	DB01452	DB00842	training
28586	DB00497|DB01452	DB01452	DB00497	validation
28587	DB01192|DB01452	DB01452	DB01192	training
28588	DB01113|DB01452	DB01452	DB01113	training
28589	DB01069|DB01452	DB01452	DB01069	training
28590	DB00468|DB01452	DB01452	DB00468	training
28591	DB00811|DB01452	DB01452	DB00811	training
28592	DB01452|DB09072	DB01452	DB09072	training
28593	DB00734|DB01452	DB01452	DB00734	training
28594	DB01104|DB01452	DB01452	DB01104	training
28595	DB00273|DB01452	DB01452	DB00273	training
28596	DB00285|DB01452	DB01452	DB00285	validation
28597	DB00425|DB01452	DB01452	DB00425	training
28598	DB01198|DB01452	DB01452	DB01198	validation
28599	DB01156|DB01452	DB01452	DB01156	test
28600	DB01224|DB01452	DB01452	DB01224	test
28601	DB00334|DB01452	DB01452	DB00334	test
28602	DB00503|DB01452	DB01452	DB00503	training
28603	DB00513|DB00829	DB00829	DB00513	training
28604	DB00829|DB01285	DB00829	DB01285	training
28605	DB00829|DB01001	DB00829	DB01001	training
28606	DB00829|DB00898	DB00829	DB00898	training
28607	DB00802|DB00829	DB00829	DB00802	training
28608	DB00437|DB00829	DB00829	DB00437	test
28609	DB00058|DB00829	DB00829	DB00058	training
28610	DB00404|DB00829	DB00829	DB00404	training
28611	DB00829|DB00915	DB00829	DB00915	training
28612	DB00829|DB06742	DB00829	DB06742	training
28613	DB00479|DB00829	DB00829	DB00479	test
28614	DB00594|DB00829	DB00829	DB00594	training
28615	DB00829|DB01223	DB00829	DB01223	training
28616	DB00829|DB01118	DB00829	DB01118	training
28617	DB00321|DB00829	DB00829	DB00321	training
28618	DB00543|DB00829	DB00829	DB00543	training
28619	DB00182|DB00829	DB00829	DB00182	training
28620	DB00586|DB00829	DB00829	DB00586	test
28621	DB00485|DB00829	DB00829	DB00485	training
28622	DB00804|DB00829	DB00829	DB00804	training
28623	DB00829|DB00861	DB00829	DB00861	training
28624	DB00829|DB01396	DB00829	DB01396	training
